,U,delta_0,delta_1,delta_2
0,0.01,0.0,0.0,0.0
1,0.5644444444444445,0.0,0.0,0.0
2,1.118888888888889,0.008625000000000002,0.008625000000000002,0.008625000000000002
3,1.6733333333333336,0.09159128289473685,0.09159128289473685,0.09159128289473685
4,2.227777777777778,0.2886513157894737,0.2886513157894737,0.2886513157894737
5,2.7822222222222224,0.5706028988486841,0.5706028988486841,0.5706028988486841
6,3.336666666666667,0.8920821340460525,0.8920821340460525,0.8920821340460525
7,3.8911111111111114,1.2232987253289471,1.2232987253289471,1.2232987253289471
8,4.445555555555556,1.5522216796875001,1.5522216796875001,1.5522216796875001
9,5.0,1.875878906250001,1.875878906250001,1.875878906250001
