,U,delta_0,delta_1,delta_2
0,0.01,0.0,0.0,0.0
1,0.5644444444444445,0.0001875,0.0001875,0.0001875
2,1.118888888888889,0.039750000000000014,0.039750000000000014,0.039750000000000014
3,1.6733333333333336,0.162890625,0.162890625,0.162890625
4,2.227777777777778,0.3533511513157894,0.3533511513157894,0.3533511513157894
5,2.7822222222222224,0.6009868421052631,0.6009868421052631,0.6009868421052631
6,3.336666666666667,0.889537931743421,0.889537931743421,0.889537931743421
7,3.8911111111111114,1.198145816200658,1.198145816200658,1.198145816200658
8,4.445555555555556,1.513037109375,1.513037109375,1.513037109375
9,5.0,1.8281250000000009,1.8281250000000009,1.8281250000000009
