,U,delta_0,delta_1,delta_2
0,0.01,-2.52226456385225E-05,0.00477489956136796,8.94405793943575E-05
1,0.223571428571429,-0.000756576888194615,0.111249905564613,0.00201958421178522
2,0.437142857142857,0.000830898447602794,0.209401854267466,0.0034541605832423
3,0.650714285714286,0.00127086123528927,-0.31053415769383,-0.0128348858263203
4,0.864285714285714,0.000235572757626271,0.417842731151035,0.0120742762589528
5,1.07785714285714,0.00784219088328288,-0.52491013031762,-0.0129699706530635
6,1.29142857142857,0.00561839673095725,-0.628740655985238,-0.00845981682879412
7,1.505,0.011237582361014,0.721859683495742,0.0193765095172228
8,1.71857142857143,0.0094744704077911,0.836241881679055,0.0303159733062241
9,1.93214285714286,-0.010293608428403,-0.943708331324915,-0.0303096908109101
10,2.14571428571429,0.0145912582861645,-1.04612512381054,-0.011774154636782
11,2.35928571428571,0.0104425665111646,1.14627283900832,0.030643506911337
12,2.57285714285714,-0.0125059915409279,-1.24732504299229,-0.0307570329248844
13,2.78642857142857,0.0169461483559034,1.36846307096583,0.0271987015718731
14,3,0.0135014349816887,1.47182843952594,0.0548899910641998
