,U,delta_0,delta_1,delta_2
0,0.01,-0.000203857069847047,0.0043981293548212,1.43141199782093E-05
1,0.223571428571429,-0.00222937941115362,-0.100144949805139,-0.00986752840472428
2,0.437142857142857,0.0009159769924253,-0.195943760856323,-0.0260848973712673
3,0.650714285714286,-0.00293557878941676,0.294100127531204,0.0224983497879926
4,0.864285714285714,0.00883913657646579,0.395886676776102,0.0437134993956726
5,1.07785714285714,0.00242720238278782,-0.498414423264895,-0.0416758580209544
6,1.29142857142857,-0.00237086845745875,-0.590884135406096,-0.0595529554532849
7,1.505,-0.0110332429942856,-0.689423926458967,-0.0721399964228736
8,1.71857142857143,0.0107092005840339,0.790308445935787,0.0862626288999345
9,1.93214285714286,0.0116559047470312,0.893125507529288,0.0766001612817321
10,2.14571428571429,0.0191289581588761,0.987665979176922,0.0991992025052957
11,2.35928571428571,0.0257512438871334,1.08773476074107,0.10059399812049
12,2.57285714285714,-0.0302392623083187,-1.20024465687059,-0.129032442951578
13,2.78642857142857,-0.0217641210277048,-1.29839392430922,-0.121192171384716
14,3,0.034686519809116,1.39894456779444,0.141921977837252
