,U,delta_0,delta_1,delta_2
0,0.01,3.95646179342413E-06,0.000915554210342423,0.000288802714143602
1,0.152380952380952,0.000766471888086741,0.0492173181799242,0.0262562421629791
2,0.223571428571429,0.00249456781114103,0.0728934375611117,0.03745234163503
3,0.437142857142857,0.0024213410282021,0.146399431484739,0.0777638986952425
4,0.57952380952381,-0.0097273604252709,-0.192235888471973,-0.0986437795480958
5,0.650714285714286,0.00605863718544994,0.215943254718862,0.119412542885159
6,0.864285714285714,0.0187259122779136,0.292617733403696,0.158550390934853
7,1.00666666666667,0.0216656520691773,0.34118090634154,0.1881981431072
8,1.07785714285714,-0.0319122819166727,-0.369150155665024,-0.198696973072519
9,1.29142857142857,-0.0388197430640144,-0.447286718158736,-0.241021784696966
10,1.43380952380952,-0.0614436639231775,-0.503027412699564,-0.272667936101045
11,1.505,0.0518971492626039,0.526935548429859,0.286078685283447
12,1.71857142857143,0.0820139570151672,0.610232804855567,0.329745750265884
13,1.86095238095238,0.0974725736960858,0.661106318585786,0.369607230091103
14,1.93214285714286,0.110622120731629,0.691015802941997,0.387309480140252
15,2.14571428571429,-0.139008448344552,-0.786103046987183,-0.423151574645825
16,2.28809523809524,0.183632270412554,0.842416852757095,0.47356144649731
17,2.35928571428571,-0.176314017518151,-0.86154805104188,-0.492523039493431
18,2.57285714285714,0.223260444469031,0.94664752485123,0.559333001061857
19,2.71523809523809,-0.247443786316037,-1.01217366436397,-0.59971760908496
20,2.78642857142857,0.275326494052887,1.0416095872233,0.629166225299389
21,3,-0.331590569196016,-1.13776642721299,-0.704836435428291
