,U,delta_0,delta_1,delta_2
0,0.01,-0.0279579579306496,0.379585288011467,0.875442847625065
1,0.223571428571429,12.2152276358027,-8.18888952146251,-20.7364546811381
2,0.437142857142857,-17.645182695058,16.5508568534314,-21.2155489944974
3,0.650714285714286,-1.11559787102834,-12.9888970214981,-2.42519585425404
4,0.864285714285714,-6.77508658006024,17.9225689677443,-10.9376245598743
5,1.07785714285714,5.38854804631772,-16.9542877074033,-4.7097521079209
6,1.29142857142857,5.28590828425832,-16.4739616538446,4.68279629874857
7,1.505,-9.49487725859268,12.3106945228676,18.0360121818556
8,1.71857142857143,-10.4539671904642,0.947585215142688,-9.00629019618141
9,1.93214285714286,-5.31356590968104,20.3268997694396,11.8306739177567
10,2.14571428571429,7.52811383728123,6.50294667360958,-2.20256895749105
11,2.35928571428571,23.1373232227808,-29.0962845722916,10.4670861168983
12,2.57285714285714,13.0481227135638,13.5425636497718,0.438809036590593
13,2.78642857142857,23.9757745299856,14.0153878537022,-7.11131673896925
14,3,6.28529049541982,27.7451717503172,-3.87019551960083
