,U,delta_0,delta_1,delta_2
0,0.1,0.0,0.0,0.0
1,0.7555555555555555,7.465277777777777e-05,3.2986111111111115e-05,6.770833333333333e-05
2,1.4111111111111112,0.14663447339454888,0.06655636223474418,0.08636323877352294
3,2.066666666666667,0.3678596494570562,0.20604036810645227,0.2644156909070253
4,2.7222222222222223,0.6420549683987924,0.4628652781102226,0.5655454001485909
5,3.3777777777777778,0.9448107222709523,0.8231622660420053,0.9567011031193693
6,4.033333333333333,1.268035571273766,1.2180378849226412,1.3648720390212685
7,4.688888888888888,1.6068543907477268,1.6098948461131424,1.7617488910948405
8,5.344444444444444,1.9560361244734932,1.9928129585926988,2.1458165304514867
9,6.0,2.311142305880276,2.3680552153148975,2.520218161220418
